station,temperature,dew_point,pressure,wind_dir,wind_speed,visibility,rain
SBFL,28,23,1012,340,7,9999,0
SBFL,28,22,1012,330,8,9999,0
SBFL,27,22,1013,340,8,9999,0
SBFL,27,23,1013,300,4,9999,0
SBFL,26,23,1013,260,3,9999,0
SBFL,25,22,1012,270,5,9999,0
SBFL,24,23,1012,290,4,9999,0
SBFL,23,22,1012,280,3,9999,0
SBFL,23,22,1011,280,3,9999,0
SBFL,24,22,1011,290,6,9999,0
SBFL,23,22,1011,250,4,9999,0
SBFL,24,23,1013,290,3,9999,1
SBFL,24,23,1013,260,6,9999,1
SBFL,24,23,1013,270,3,9999,1
SBFL,25,23,1014,330,2,9999,0
SBFL,25,22,1013,090,7,9999,1
SBFL,26,22,1013,060,5,9999,0
SBFL,26,22,1013,060,5,9999,0
SBFL,26,22,1012,090,7,9999,0
SBFL,26,22,1012,090,9,9999,0
SBFL,26,22,1011,100,10,9999,0
SBFL,27,22,1011,090,11,9999,0
SBFL,27,22,1011,090,12,9999,0
SBFL,27,22,1013,100,11,9999,0
SBFL,28,21,1013,100,10,9999,0
SBFL,28,20,1013,090,10,9999,0
SBFL,28,22,1013,120,9,9999,0
SBFL,28,22,1013,100,9,9999,0
SBFL,28,22,1013,250,4,9999,0
SBFL,27,21,1013,220,3,9999,0
SBFL,26,21,1013,260,5,9999,0
SBFL,23,22,1013,250,4,9999,0
SBFL,22,21,1012,220,2,9999,0
SBFL,23,21,1012,VRB,2,9999,0
SBFL,23,21,1012,210,4,9999,0
SBFL,23,21,1013,220,4,,0
SBFL,23,21,1013,220,6,,0
SBFL,24,20,1014,160,4,9999,0
SBFL,25,20,1015,150,6,9999,0
SBFL,25,20,1014,140,8,9999,0
SBFL,25,20,1014,150,11,9999,0
SBFL,26,21,1014,130,12,9999,0
SBFL,26,21,1014,130,12,9999,0
SBFL,26,21,1013,150,8,9999,0
SBFL,26,21,1013,140,9,9999,0
SBFL,26,21,1012,160,11,9999,0
SBFL,26,22,1012,150,12,9999,0
SBFL,27,21,1013,160,14,9999,0
SBFL,27,22,1013,150,13,9999,0
SBFL,27,22,1013,140,11,9999,0
SBFL,27,23,1014,160,12,9999,0
SBFL,27,22,1014,150,14,9999,0
SBFL,28,22,1014,190,11,9999,0
SBFL,28,23,1013,190,11,9999,0
SBFL,28,22,1013,190,12,9999,0
SBFL,27,21,1012,170,12,9999,0
SBFL,26,21,1012,200,4,9999,0
SBFL,24,21,1011,200,7,9999,0
SBFL,24,21,1010,190,6,9999,0
SBFL,23,22,1010,260,3,9999,0
SBFL,23,22,1010,200,4,9999,0
SBFL,24,22,1011,190,3,9999,0
SBFL,24,22,1011,320,2,9999,0
SBFL,24,23,1011,210,2,9999,0
SBFL,25,23,1011,220,1,9000,0
SBFL,25,23,1012,240,5,9000,0
SBFL,25,23,1011,210,5,9000,0
SBFL,25,23,1011,210,5,9000,0
SBFL,24,23,1011,190,7,9000,1
SBFL,25,23,1011,190,14,3000,1
SBFL,26,23,1010,170,12,4000,1
SBFL,26,24,1010,200,8,8000,1
SBFL,26,25,1009,240,5,3500,1
SBFL,27,25,1009,180,7,3500,1
SBFL,28,25,1009,170,8,3500,1
SBFL,29,24,1008,140,9,9999,0
SBFL,30,25,1008,330,3,9999,0
SBFL,30,25,1008,330,9,9999,0
SBFL,31,25,1008,350,9,9999,0
SBFL,31,24,1009,350,7,9999,0
SBFL,31,25,1009,360,9,9999,0
SBFL,29,24,1010,340,6,9999,0
SBFL,29,24,1011,350,10,9999,0
SBFL,28,24,1011,330,10,9999,0
SBFL,27,23,1011,320,13,9999,0
SBFL,26,23,1011,340,10,9999,0
SBFL,25,23,1011,330,7,9999,0
SBFL,25,22,1011,340,8,9999,0
SBFL,24,22,1011,340,6,,0
SBFL,24,22,1011,300,8,,0
SBFL,24,22,1012,310,6,,0
SBFL,24,22,1012,330,8,9999,0
